VALID_DATE,C-only(0-24hr),C1+(0-24hr),M-only(0-24hr),M1+(0-24hr)
"2016-07-17",-1.00000,-1.00000,-1.00000,-1.00000
"2016-07-18",-1.00000,-1.00000,-1.00000,-1.00000
"2016-07-19",-1.00000,-1.00000,-1.00000,-1.00000
"2016-07-20",-1.00000,-1.00000,-1.00000,-1.00000
"2016-07-21",-1.00000,-1.00000,-1.00000,-1.00000
"2016-07-22",-1.00000,-1.00000,-1.00000,-1.00000
"2016-07-23",-1.00000,-1.00000,-1.00000,-1.00000
"2016-07-24",-1.00000,-1.00000,-1.00000,-1.00000
"2016-07-25",-1.00000,-1.00000,-1.00000,-1.00000
"2016-07-26",-1.00000,-1.00000,-1.00000,-1.00000
"2016-07-27",-1.00000,-1.00000,-1.00000,-1.00000
"2016-07-28",-1.00000,-1.00000,-1.00000,-1.00000
"2016-07-29",-1.00000,-1.00000,-1.00000,-1.00000
"2016-07-30",0.480000,0.480000,0.110000,0.130901
"2016-07-31",0.370000,0.370000,0.0900000,0.102556
"2016-08-01",0.440000,0.440000,0.100000,0.121728
"2016-08-02",0.100000,0.100000,0.0200000,0.0283457
"2016-08-03",-1.00000,-1.00000,-1.00000,-1.00000
"2016-08-04",-1.00000,-1.00000,-1.00000,-1.00000
"2016-08-05",0.199600,0.199600,0.0494000,0.0553138
"2016-08-06",0.776000,0.914772,0.320600,0.391681
"2016-08-07",0.832000,0.974260,0.344300,0.413421
"2016-08-08",0.440000,0.549227,0.210000,0.252630
"2016-08-09",0.697900,0.981591,0.399600,0.511147
"2016-08-10",0.898374,1.00000,0.567712,0.724376
"2016-08-11",0.958255,1.00000,0.556757,0.714141
"2016-08-12",0.879397,1.00000,0.545655,0.677889
"2016-08-13",0.932155,1.00000,0.356669,0.433127
"2016-08-14",0.918741,1.00000,0.506728,0.633617
"2016-08-15",0.849976,1.00000,0.463906,0.577560
"2016-08-16",0.950078,1.00000,0.604014,0.755840
"2016-08-17",0.982061,1.00000,0.544052,0.667142
"2016-08-18",0.970974,1.00000,0.504174,0.630909
"2016-08-19",0.878200,0.919066,0.271000,0.327084
"2016-08-20",0.310000,0.310000,0.0700000,0.0842099
"2016-08-21",0.290000,0.290000,0.0700000,0.0842099
"2016-08-22",0.480000,0.480000,0.110000,0.130901
"2016-08-23",0.854400,0.996606,0.352200,0.420667
"2016-08-24",0.924988,1.00000,0.429541,0.518683
"2016-08-25",0.970516,1.00000,0.414775,0.504946
"2016-08-26",0.969970,1.00000,0.414775,0.504946
"2016-08-27",0.938000,1.00000,0.351352,0.419219
"2016-08-28",0.984292,1.00000,0.448876,0.545347
"2016-08-29",0.988842,1.00000,0.553731,0.676276
"2016-08-30",0.811900,0.953465,0.336400,0.406174
"2016-08-31",-1.00000,-1.00000,-1.00000,-1.00000
"2016-09-01",0.727255,0.993785,0.402286,0.503552
"2016-09-02",0.857724,1.00000,0.509162,0.682057
"2016-09-03",0.555000,0.760773,0.291900,0.386655
"2016-09-04",0.537200,0.721079,0.272500,0.358960
"2016-09-05",0.610008,0.721092,0.262720,0.309894
"2016-09-06",-1.00000,-1.00000,-1.00000,-1.00000
"2016-09-07",0.714000,0.884630,0.322400,0.403332
"2016-09-08",0.671400,0.843672,0.308400,0.391090
"2016-09-09",0.862096,1.00000,0.406600,0.526248
"2016-09-10",0.846613,1.00000,0.482036,0.621375
"2016-09-11",0.963038,1.00000,0.531703,0.692851
"2016-09-12",0.916400,0.967106,0.295300,0.349374
"2016-09-13",0.866350,0.956480,0.310873,0.372486
"2016-09-14",0.846400,0.878574,0.260800,0.308028
"2016-09-15",0.600000,0.600000,0.140000,0.168420
"2016-09-16",-1.00000,-1.00000,-1.00000,-1.00000
"2016-09-17",0.430000,0.523314,0.200000,0.233457
"2016-09-18",0.420000,0.516573,0.200000,0.233457
"2016-09-19",0.814024,0.877133,0.272870,0.328411
"2016-09-20",0.886656,1.00000,0.433600,0.540762
"2016-09-21",0.420000,0.516573,0.200000,0.233457
"2016-09-22",0.740000,0.740000,0.180000,0.205111
"2016-09-23",0.868900,1.00000,0.352200,0.430067
"2016-09-24",0.880300,1.00000,0.360100,0.437314
"2016-09-25",0.800000,0.800000,0.190000,0.224284
"2016-09-26",0.430000,0.542487,0.210000,0.252630
"2016-09-27",0.460000,0.601055,0.230000,0.290975
"2016-09-28",0.460000,0.610228,0.240000,0.300148
"2016-09-29",-1.00000,-1.00000,-1.00000,-1.00000
"2016-09-30",-1.00000,-1.00000,-1.00000,-1.00000
"2016-10-01",-1.00000,-1.00000,-1.00000,-1.00000
"2016-10-02",-1.00000,-1.00000,-1.00000,-1.00000
"2016-10-03",0.420000,0.516573,0.200000,0.233457
"2016-10-04",0.430000,0.542487,0.210000,0.252630
"2016-10-05",0.731200,1.00000,0.438400,0.593037
"2016-10-06",0.724600,1.00000,0.422500,0.559552
"2016-10-07",0.724600,1.00000,0.422500,0.559552
"2016-10-08",0.941032,1.00000,0.532225,0.701601
"2016-10-09",0.943820,1.00000,0.532144,0.701432
"2016-10-10",0.928344,1.00000,0.532600,0.702306
"2016-10-11",0.873852,1.00000,0.484487,0.604918
"2016-10-12",0.902056,1.00000,0.495664,0.633481
"2016-10-13",0.967396,1.00000,0.489700,0.619274
"2016-10-14",0.779068,0.996156,0.365500,0.470997
"2016-10-15",0.835500,0.870951,0.260500,0.307752
"2016-10-16",0.750600,0.762675,0.226000,0.256706
"2016-10-17",0.814400,0.832635,0.244700,0.283659
"2016-10-18",0.510000,0.510000,0.120000,0.140074
"2016-10-19",0.420000,0.516573,0.200000,0.233457
"2016-10-20",0.644000,0.644000,0.165800,0.201686
"2016-10-21",0.420000,0.516573,0.200000,0.233457
"2016-10-22",0.380000,0.380000,0.0900000,0.102556
"2016-10-23",0.380000,0.380000,0.0900000,0.102556
"2016-10-24",0.360000,0.360000,0.0800000,0.0933827
"2016-10-25",0.730000,0.730000,0.170000,0.195938
"2016-10-26",0.430000,0.542487,0.210000,0.252630
"2016-10-27",-1.00000,-1.00000,-1.00000,-1.00000
"2016-10-28",-1.00000,-1.00000,-1.00000,-1.00000
"2016-10-29",0.210000,0.210000,0.0500000,0.0558642
"2016-10-30",0.400000,0.400000,0.100000,0.111728
"2016-10-31",0.410000,0.410000,0.100000,0.111728
"2016-11-01",0.310000,0.310000,0.0700000,0.0842099
"2016-11-02",0.250000,0.250000,0.0600000,0.0650370
"2016-11-03",-1.00000,-1.00000,-1.00000,-1.00000
"2016-11-04",0.517600,0.520963,0.144400,0.172056
"2016-11-05",0.576600,0.576600,0.154000,0.180862
"2016-11-06",0.617500,0.624155,0.172800,0.207907
"2016-11-07",0.589600,0.739995,0.276200,0.342554
"2016-11-08",0.230000,0.230000,0.0500000,0.0558642
"2016-11-09",-1.00000,-1.00000,-1.00000,-1.00000
"2016-11-10",0.710000,0.710000,0.170000,0.195938
"2016-11-11",-1.00000,-1.00000,-1.00000,-1.00000
"2016-11-12",0.420000,0.420000,0.100000,0.111728
"2016-11-13",0.586600,0.586600,0.154500,0.181420
"2016-11-14",0.733500,0.745171,0.208800,0.250729
"2016-11-15",0.664000,0.664000,0.181600,0.215979
"2016-11-16",0.580000,0.580000,0.154000,0.180962
"2016-11-17",0.420000,0.516573,0.200000,0.233457
"2016-11-18",0.835000,0.870889,0.260800,0.308028
"2016-11-19",0.737700,0.746091,0.217400,0.248818
"2016-11-20",0.794200,0.817542,0.243200,0.282183
"2016-11-21",0.560000,0.560000,0.130000,0.149247
"2016-11-22",-1.00000,-1.00000,-1.00000,-1.00000
"2016-11-23",-1.00000,-1.00000,-1.00000,-1.00000
"2016-11-24",-1.00000,-1.00000,-1.00000,-1.00000
"2016-11-25",0.460000,0.601055,0.230000,0.290975
"2016-11-26",0.450000,0.594314,0.230000,0.290975
"2016-11-27",0.450000,0.575141,0.220000,0.271802
"2016-11-28",0.714000,0.877567,0.314700,0.396269
"2016-11-29",0.954080,1.00000,0.583012,0.810318
"2016-11-30",0.929776,1.00000,0.494479,0.614158
"2016-12-01",0.872320,1.00000,0.463274,0.576698
"2016-12-02",0.869128,1.00000,0.470068,0.574094
"2016-12-03",0.890902,1.00000,0.488944,0.608645
"2016-12-04",0.868558,1.00000,0.506148,0.660426
"2016-12-05",0.450000,0.575141,0.220000,0.271802
"2016-12-06",0.460000,0.601055,0.230000,0.290975
"2016-12-07",0.460000,0.610228,0.240000,0.300148
"2016-12-08",0.460000,0.601055,0.230000,0.290975
"2016-12-09",-1.00000,-1.00000,-1.00000,-1.00000
"2016-12-10",-1.00000,-1.00000,-1.00000,-1.00000
"2016-12-11",-1.00000,-1.00000,-1.00000,-1.00000
"2016-12-12",0.360000,0.360000,0.0900000,0.102556
"2016-12-13",0.430000,0.542487,0.210000,0.252630
"2016-12-14",-1.00000,-1.00000,-1.00000,-1.00000
"2016-12-15",0.280000,0.280000,0.0700000,0.0842099
"2016-12-16",0.250000,0.250000,0.0600000,0.0650370
"2016-12-17",-1.00000,-1.00000,-1.00000,-1.00000
"2016-12-18",-1.00000,-1.00000,-1.00000,-1.00000
"2016-12-19",0.320000,0.320000,0.0800000,0.0933827
"2016-12-20",0.240000,0.240000,0.0600000,0.0650370
"2016-12-21",0.630000,0.630000,0.150000,0.177593
"2016-12-22",0.510000,0.510000,0.120000,0.140074
"2016-12-23",0.420000,0.516573,0.200000,0.233457
"2016-12-24",-1.00000,-1.00000,-1.00000,-1.00000
"2016-12-25",-1.00000,-1.00000,-1.00000,-1.00000
"2016-12-26",-1.00000,-1.00000,-1.00000,-1.00000
"2016-12-27",0.480000,0.480000,0.110000,0.130901
"2016-12-28",0.470000,0.626968,0.240000,0.310148
"2016-12-29",-1.00000,-1.00000,-1.00000,-1.00000
"2016-12-30",-1.00000,-1.00000,-1.00000,-1.00000
"2016-12-31",0.530000,0.763278,0.290000,0.406012
"2017-01-01",-1.00000,-1.00000,-1.00000,-1.00000
"2017-01-02",-1.00000,-1.00000,-1.00000,-1.00000
"2017-01-03",-1.00000,-1.00000,-1.00000,-1.00000
"2017-01-04",0.300000,0.300000,0.0700000,0.0842099
"2017-01-05",-1.00000,-1.00000,-1.00000,-1.00000
"2017-01-06",-1.00000,-1.00000,-1.00000,-1.00000
"2017-01-07",-1.00000,-1.00000,-1.00000,-1.00000
"2017-01-08",-1.00000,-1.00000,-1.00000,-1.00000
"2017-01-09",-1.00000,-1.00000,-1.00000,-1.00000
"2017-01-10",-1.00000,-1.00000,-1.00000,-1.00000
"2017-01-11",-1.00000,-1.00000,-1.00000,-1.00000
"2017-01-12",-1.00000,-1.00000,-1.00000,-1.00000
"2017-01-13",-1.00000,-1.00000,-1.00000,-1.00000
"2017-01-14",0.540000,0.540000,0.130000,0.149247
"2017-01-15",0.726400,0.857444,0.304800,0.367788
"2017-01-16",0.697900,0.813122,0.288000,0.342678
"2017-01-17",0.704200,0.824707,0.296000,0.350016
"2017-01-18",0.908800,0.954553,0.287200,0.341944
"2017-01-19",0.882500,0.926574,0.286600,0.331694
"2017-01-20",0.803900,0.834056,0.243500,0.292159
"2017-01-21",0.923973,1.00000,0.511579,0.637973
"2017-01-22",0.898335,1.00000,0.501125,0.628659
"2017-01-23",0.974382,1.00000,0.572515,0.736908
"2017-01-24",0.909056,1.00000,0.584640,0.845156
"2017-01-25",0.947560,1.00000,0.442892,0.548978
"2017-01-26",0.966736,1.00000,0.462484,0.566949
