VALID_DATE,C-only(0-24hr),C1+(0-24hr),M-only(0-24hr),M1+(0-24hr)
"2017--0-6-",0.00000,0.00000,0.00000,0.00000
"2017--0-6-",0.0500000,0.0500000,0.00000,0.00000
"2017--0-6-",0.240000,0.240000,0.0200000,0.0200000
"2017--0-6-",0.290000,0.290000,0.0300000,0.0300000
"2017--0-6-",0.200000,0.200000,0.0200000,0.0200000
"2017--0-6-",0.150000,0.150000,0.0100000,0.0100000
"2017--0-6-",0.220000,0.220000,0.00000,0.00000
"2017--0-6-",0.100000,0.100000,0.0200000,0.0200000
"2017--0-6-",0.140000,0.140000,0.0200000,0.0200000
"2017--0-6-",0.100000,0.100000,0.0100000,0.0100000
"2017--0-6-",0.100000,0.100000,0.0100000,0.0100000
"2017--0-6-",0.100000,0.100000,0.0100000,0.0100000
"2017--0-6-",0.200000,0.200000,0.0200000,0.0200000
"2017--0-6-",0.200000,0.200000,0.0200000,0.0200000
"2017--0-6-",0.100000,0.100000,0.0100000,0.0100000
"2017--0-6-",0.250000,0.250000,0.0300000,0.0300000
"2017--0-6-",0.110000,0.110000,0.0100000,0.0100000
"2017--0-6-",0.0500000,0.0500000,0.00000,0.00000
"2017--0-7-",0.0500000,0.0500000,0.00000,0.00000
"2017--0-7-",0.0500000,0.0500000,0.00000,0.00000
"2017--0-7-",0.00000,0.00000,0.00000,0.00000
"2017--0-7-",0.00000,0.00000,0.00000,0.00000
"2017--0-7-",0.00000,0.00000,0.00000,0.00000
"2017--0-7-",0.0500000,0.0500000,0.0100000,0.0100000
"2017--0-7-",0.490000,0.490000,0.0700000,0.0700000
"2017--0-7-",-1.00000,-1.00000,-1.00000,-1.00000
"2017--0-7-",0.510000,0.510000,0.120000,0.120689
"2017--0-7-",0.460000,0.461004,0.140000,0.140000
"2017--0-7-",0.510000,0.510000,0.120000,0.120689
"2017--0-7-",0.360000,0.360000,0.0800000,0.0800000
"2017--0-7-",0.460000,0.460000,0.0600000,0.0853443
"2017--0-7-",0.410000,0.410000,0.0300000,0.0300000
"2017--0-7-",0.400000,0.400000,0.0900000,0.103016
"2017--0-7-",0.180000,0.180000,0.0300000,0.0300000
"2017--0-7-",0.220000,0.220000,0.0300000,0.0376722
"2017--0-7-",0.00000,0.00000,0.00000,0.00000
"2017--0-7-",0.00000,0.00000,0.00000,0.00000
"2017--0-7-",0.00000,0.00000,0.00000,0.00000
"2017--0-7-",0.00000,0.00000,0.00000,0.00000
"2017--0-7-",0.00000,0.00000,0.00000,0.00000
"2017--0-7-",0.00000,0.00000,0.00000,0.00000
"2017--0-7-",0.00000,0.00000,0.00000,0.00000
"2017--0-7-",0.00000,0.00000,0.00000,0.00000
"2017--0-7-",0.00000,0.00000,0.00000,0.00000
"2017--0-7-",0.00000,0.00000,0.00000,0.00000
"2017--0-7-",0.00000,0.00000,0.00000,0.00000
"2017--0-7-",0.00000,0.00000,0.00000,0.00000
"2017--0-7-",0.0500000,0.0500000,0.0100000,0.0100000
"2017--0-7-",0.00000,0.00000,0.00000,0.00000
"2017--0-8-",0.00000,0.00000,0.00000,0.00000
"2017--0-8-",0.100000,0.100000,0.0100000,0.0100000
"2017--0-8-",0.110000,0.110000,0.0100000,0.0100000
"2017--0-8-",0.260000,0.260000,0.0100000,0.0100000
"2017--0-8-",-1.00000,-1.00000,-1.00000,-1.00000
"2017--0-8-",-1.00000,-1.00000,-1.00000,-1.00000
"2017--0-8-",-1.00000,-1.00000,-1.00000,-1.00000
"2017--0-8-",0.180000,0.180000,0.0300000,0.0300000
"2017--0-8-",0.220000,0.220000,0.0400000,0.0400000
"2017--0-8-",0.180000,0.180000,0.0300000,0.0300000
"2017--0-8-",0.180000,0.180000,0.0300000,0.0300000
"2017--0-8-",0.0500000,0.0500000,0.0100000,0.0100000
"2017--0-8-",0.0500000,0.0500000,0.00000,0.00000
"2017--0-8-",0.00000,0.00000,0.00000,0.00000
"2017--0-8-",0.140000,0.140000,0.0100000,0.0100000
"2017--0-8-",0.470000,0.470000,0.0600000,0.0600000
"2017--0-8-",0.390000,0.390000,0.0800000,0.0800000
"2017--0-8-",0.390000,0.390000,0.0500000,0.0500000
"2017--0-8-",0.390000,0.390000,0.0500000,0.0500000
"2017--0-8-",0.470000,0.470000,0.140000,0.140000
"2017--0-8-",0.530000,0.530000,0.150000,0.150000
"2017--0-8-",0.570000,0.570000,0.0900000,0.0930165
"2017--0-8-",0.510000,0.510000,0.0500000,0.0500000
"2017--0-8-",0.700000,0.700000,0.180000,0.180000
"2017--0-8-",0.730000,0.730000,0.160000,0.177585
"2017--0-8-",0.380000,0.380000,0.0500000,0.0500000
"2017--0-8-",0.240000,0.240000,0.0200000,0.0200000
"2017--0-8-",0.120000,0.120000,0.00000,0.00000
"2017--0-8-",0.100000,0.100000,0.0100000,0.0100000
"2017--0-8-",0.300000,0.300000,0.0300000,0.0376722
"2017--0-8-",0.610000,0.610000,0.120000,0.130689
"2017--0-9-",0.490000,0.490000,0.0800000,0.0800000
"2017--0-9-",0.520000,0.520000,0.140000,0.140000
"2017--0-9-",0.680000,0.680000,0.160000,0.160000
"2017--0-9-",0.810000,0.817367,0.250000,0.250601
"2017--0-9-",0.750000,0.756936,0.230000,0.232153
"2017--0-9-",0.820000,0.890485,0.300000,0.316722
"2017--0-9-",0.770000,0.780155,0.240000,0.241377
"2017--0-9-",0.770000,0.770000,0.200000,0.224481
"2017--0-9-",0.730000,0.730000,0.150000,0.168361
"2017--0-9-",0.370000,0.370000,0.0600000,0.0653443
"2017--0-9-",0.120000,0.120000,0.00000,0.00000
"2017--0-9-",0.0500000,0.0500000,0.00000,0.00000
"2017--0-9-",0.100000,0.100000,0.0100000,0.0100000
"2017--0-9-",0.0500000,0.0500000,0.00000,0.00000
"2017--0-9-",0.0500000,0.0500000,0.00000,0.00000
"2017--0-9-",0.100000,0.100000,0.0100000,0.0100000
"2017--0-9-",0.0500000,0.0500000,0.00000,0.00000
"2017--0-9-",0.0500000,0.0500000,0.0100000,0.0100000
"2017--0-9-",0.0500000,0.0500000,0.00000,0.00000
"2017--0-9-",0.0500000,0.0500000,0.00000,0.00000
"2017--0-9-",0.100000,0.100000,0.00000,0.00000
"2017--0-9-",0.100000,0.100000,0.0100000,0.0100000
"2017--0-9-",0.0500000,0.0500000,0.00000,0.00000
"2017--0-9-",0.0500000,0.0500000,0.00000,0.00000
"2017--0-9-",0.260000,0.260000,0.0300000,0.0376722
"2017--0-9-",0.420000,0.420000,0.0700000,0.0745684
"2017--0-9-",0.330000,0.330000,0.0500000,0.0500000
"2017--0-9-",0.260000,0.260000,0.0400000,0.0400000
"2017--0-9-",0.410000,0.410000,0.0500000,0.0500000
"2017--0-9-",0.300000,0.300000,0.0400000,0.0400000
"2017--1-0-",0.260000,0.260000,0.0300000,0.0300000
"2017--1-0-",0.260000,0.260000,0.0400000,0.0400000
"2017--1-0-",0.260000,0.260000,0.0300000,0.0300000
"2017--1-0-",0.300000,0.300000,0.0100000,0.0100000
"2017--1-0-",0.300000,0.300000,0.0500000,0.0500000
"2017--1-0-",0.260000,0.260000,0.0300000,0.0376722
"2017--1-0-",0.220000,0.220000,0.0300000,0.0376722
"2017--1-0-",0.00000,0.00000,0.00000,0.00000
"2017--1-0-",0.00000,0.00000,0.00000,0.00000
"2017--1-0-",0.00000,0.00000,0.00000,0.00000
"2017--1-0-",0.00000,0.00000,0.00000,0.00000
"2017--1-0-",0.00000,0.00000,0.00000,0.00000
"2017--1-0-",0.00000,0.00000,0.00000,0.00000
"2017--1-0-",0.00000,0.00000,0.00000,0.00000
"2017--1-0-",0.00000,0.00000,0.00000,0.00000
"2017--1-0-",0.00000,0.00000,0.00000,0.00000
"2017--1-0-",0.00000,0.00000,0.00000,0.00000
"2017--1-0-",0.00000,0.00000,0.00000,0.00000
"2017--1-0-",0.00000,0.00000,0.00000,0.00000
"2017--1-0-",0.00000,0.00000,0.00000,0.00000
"2017--1-0-",0.00000,0.00000,0.00000,0.00000
"2017--1-0-",0.0500000,0.0500000,0.00000,0.00000
"2017--1-0-",0.0500000,0.0500000,0.00000,0.00000
"2017--1-0-",0.100000,0.100000,0.0100000,0.0100000
"2017--1-0-",0.100000,0.100000,0.0100000,0.0100000
"2017--1-0-",0.150000,0.150000,0.0100000,0.0100000
"2017--1-0-",0.150000,0.150000,0.0100000,0.0100000
"2017--1-0-",0.150000,0.150000,0.0100000,0.0100000
"2017--1-0-",0.100000,0.100000,0.00000,0.00000
"2017--1-0-",0.100000,0.100000,0.0100000,0.0100000
"2017--1-0-",0.0500000,0.0500000,0.0100000,0.0100000
"2017--1-1-",0.00000,0.00000,0.00000,0.00000
"2017--1-1-",0.00000,0.00000,0.00000,0.00000
"2017--1-1-",0.00000,0.00000,0.00000,0.00000
"2017--1-1-",0.00000,0.00000,0.00000,0.00000
"2017--1-1-",0.00000,0.00000,0.00000,0.00000
"2017--1-1-",0.00000,0.00000,0.00000,0.00000
"2017--1-1-",0.00000,0.00000,0.00000,0.00000
"2017--1-1-",0.00000,0.00000,0.00000,0.00000
"2017--1-1-",0.00000,0.00000,0.00000,0.00000
"2017--1-1-",0.00000,0.00000,0.00000,0.00000
"2017--1-1-",0.00000,0.00000,0.00000,0.00000
"2017--1-1-",0.00000,0.00000,0.00000,0.00000
"2017--1-1-",0.00000,0.00000,0.00000,0.00000
"2017--1-1-",0.00000,0.00000,0.00000,0.00000
"2017--1-1-",0.0500000,0.0500000,0.0100000,0.0100000
"2017--1-1-",0.100000,0.100000,0.0100000,0.0100000
"2017--1-1-",0.140000,0.140000,0.0100000,0.0100000
"2017--1-1-",0.110000,0.110000,0.00000,0.00000
"2017--1-1-",0.00000,0.00000,0.00000,0.00000
"2017--1-1-",0.00000,0.00000,0.00000,0.00000
"2017--1-1-",0.00000,0.00000,0.00000,0.00000
"2017--1-1-",0.00000,0.00000,0.00000,0.00000
"2017--1-1-",0.00000,0.00000,0.00000,0.00000
"2017--1-1-",0.00000,0.00000,0.00000,0.00000
"2017--1-1-",0.0500000,0.0500000,0.0100000,0.0100000
"2017--1-1-",0.200000,0.200000,0.0200000,0.0200000
"2017--1-1-",0.100000,0.100000,0.0100000,0.0100000
"2017--1-1-",0.100000,0.100000,0.0100000,0.0100000
"2017--1-1-",0.0500000,0.0500000,0.00000,0.00000
"2017--1-1-",0.0500000,0.0500000,0.0100000,0.0100000
"2017--1-2-",0.00000,0.00000,0.00000,0.00000
"2017--1-2-",0.00000,0.00000,0.00000,0.00000
"2017--1-2-",0.00000,0.00000,0.00000,0.00000
"2017--1-2-",0.00000,0.00000,0.00000,0.00000
"2017--1-2-",0.00000,0.00000,0.00000,0.00000
"2017--1-2-",0.0500000,0.0500000,0.0100000,0.0100000
"2017--1-2-",0.00000,0.00000,0.00000,0.00000
"2017--1-2-",0.00000,0.00000,0.00000,0.00000
"2017--1-2-",0.00000,0.00000,0.00000,0.00000
"2017--1-2-",0.00000,0.00000,0.00000,0.00000
"2017--1-2-",0.0500000,0.0500000,0.0100000,0.0100000
"2017--1-2-",0.0700000,0.0700000,0.00000,0.00000
"2017--1-2-",0.00000,0.00000,0.00000,0.00000
"2017--1-2-",0.00000,0.00000,0.00000,0.00000
"2017--1-2-",0.00000,0.00000,0.00000,0.00000
"2017--1-2-",0.00000,0.00000,0.00000,0.00000
"2017--1-2-",0.00000,0.00000,0.00000,0.00000
"2017--1-2-",0.00000,0.00000,0.00000,0.00000
"2017--1-2-",0.00000,0.00000,0.00000,0.00000
"2017--1-2-",0.00000,0.00000,0.00000,0.00000
"2017--1-2-",0.240000,0.240000,0.0200000,0.0200000
"2017--1-2-",0.300000,0.300000,0.0300000,0.0300000
"2017--1-2-",0.300000,0.300000,0.0300000,0.0300000
"2017--1-2-",0.470000,0.470000,0.0600000,0.0600000
"2017--1-2-",0.390000,0.390000,0.0300000,0.0300000
"2017--1-2-",0.240000,0.240000,0.0200000,0.0200000
"2017--1-2-",0.0500000,0.0500000,0.0100000,0.0100000
"2017--1-2-",0.00000,0.00000,0.00000,0.00000
"2017--1-2-",0.00000,0.00000,0.00000,0.00000
"2017--1-2-",0.00000,0.00000,0.00000,0.00000
"2017--1-2-",0.00000,0.00000,0.00000,0.00000
