VALID_DATE,C-only(0-24hr),C1+(0-24hr),M-only(0-24hr),M1+(0-24hr)
"2016-04-11",-1.00000,0.794304,-1.00000,0.0411718
"2016-04-12",-1.00000,0.858859,-1.00000,0.0586174
"2016-04-13",-1.00000,0.713525,-1.00000,0.0370990
"2016-04-14",-1.00000,0.743698,-1.00000,0.0203664
"2016-04-15",-1.00000,0.750684,-1.00000,0.0712309
"2016-04-16",-1.00000,0.828591,-1.00000,0.0608458
"2016-04-17",-1.00000,0.815411,-1.00000,0.0640579
"2016-04-18",-1.00000,0.803833,-1.00000,0.0619103
"2016-04-19",-1.00000,0.939615,-1.00000,0.542281
"2016-04-20",-1.00000,0.790395,-1.00000,0.0106769
"2016-04-21",-1.00000,0.173694,-1.00000,0.0837748
"2016-04-22",-1.00000,0.189683,-1.00000,0.0148748
"2016-04-23",-1.00000,0.188214,-1.00000,0.0144354
"2016-04-24",-1.00000,0.149924,-1.00000,0.117584
"2016-04-25",-1.00000,0.210498,-1.00000,0.140573
"2016-04-26",-1.00000,0.675310,-1.00000,0.0232174
"2016-04-27",-1.00000,0.269190,-1.00000,0.179898
"2016-04-28",-1.00000,0.717344,-1.00000,0.0373177
"2016-04-29",-1.00000,0.806973,-1.00000,0.0449803
"2016-04-30",-1.00000,0.390542,-1.00000,0.249485
"2016-05-01",-1.00000,0.336118,-1.00000,0.179635
"2016-05-02",-1.00000,0.575334,-1.00000,0.0477459
"2016-05-03",-1.00000,0.300756,-1.00000,0.153835
"2016-05-04",-1.00000,0.466112,-1.00000,0.0282293
"2016-05-05",-1.00000,0.659763,-1.00000,0.0255231
"2016-05-06",-1.00000,0.482833,-1.00000,0.0246282
"2016-05-07",-1.00000,0.344327,-1.00000,0.0199295
"2016-05-08",-1.00000,0.469450,-1.00000,0.0231238
"2016-05-09",-1.00000,0.242018,-1.00000,0.0236529
"2016-05-10",-1.00000,0.664667,-1.00000,0.0277958
"2016-05-11",-1.00000,0.592287,-1.00000,0.0232174
"2016-05-12",-1.00000,0.348525,-1.00000,0.232242
"2016-05-13",-1.00000,0.306695,-1.00000,0.210459
"2016-05-14",-1.00000,0.238033,-1.00000,0.140396
"2016-05-15",-1.00000,0.980599,-1.00000,0.0689865
"2016-05-16",-1.00000,0.968996,-1.00000,0.0515337
"2016-05-17",-1.00000,0.964868,-1.00000,0.0378178
"2016-05-18",-1.00000,0.886457,-1.00000,0.0194923
"2016-05-19",-1.00000,0.757164,-1.00000,0.0236529
"2016-05-20",-1.00000,0.865122,-1.00000,0.0236529
"2016-05-21",-1.00000,0.824843,-1.00000,0.0194923
"2016-05-22",-1.00000,0.687182,-1.00000,0.0544821
"2016-05-23",-1.00000,0.647161,-1.00000,0.00557450
"2016-05-24",-1.00000,0.121515,-1.00000,0.0725589
"2016-05-25",-1.00000,0.855535,-1.00000,0.0616459
"2016-05-26",-1.00000,0.188943,-1.00000,0.0892914
"2016-05-27",-1.00000,0.348889,-1.00000,0.0403332
"2016-05-28",-1.00000,0.403325,-1.00000,0.0153140
"2016-05-29",-1.00000,0.0776840,-1.00000,0.0328309
"2016-05-30",-1.00000,0.426990,-1.00000,0.0199295
"2016-05-31",-1.00000,0.265879,-1.00000,0.0305084
"2016-06-01",-1.00000,0.491385,-1.00000,0.0166305
"2016-06-02",-1.00000,0.547209,-1.00000,0.0303936
"2016-06-03",-1.00000,0.423699,-1.00000,0.0332154
"2016-06-04",-1.00000,0.197759,-1.00000,0.0208032
"2016-06-05",-1.00000,0.119793,-1.00000,0.0212397
"2016-06-06",-1.00000,0.0762218,-1.00000,0.0212397
"2016-06-07",-1.00000,0.0327478,-1.00000,0.0190673
"2016-06-08",-1.00000,0.242278,-1.00000,0.0199295
"2016-06-09",-1.00000,0.165731,-1.00000,0.0106769
"2016-06-10",-1.00000,0.120429,-1.00000,0.121436
"2016-06-11",-1.00000,0.870786,-1.00000,0.0190550
"2016-06-12",-1.00000,0.843755,-1.00000,0.0680208
"2016-06-13",-1.00000,0.734074,-1.00000,0.0290956
"2016-06-14",-1.00000,0.350289,-1.00000,0.0327842
"2016-06-15",-1.00000,0.362529,-1.00000,0.0295284
"2016-06-16",-1.00000,0.332244,-1.00000,0.0327842
"2016-06-17",-1.00000,0.175668,-1.00000,0.0112071
"2016-06-18",-1.00000,0.439793,-1.00000,0.0340772
"2016-06-19",-1.00000,0.359765,-1.00000,0.0336464
"2016-06-20",-1.00000,0.269725,-1.00000,0.0286071
"2016-06-21",-1.00000,0.530743,-1.00000,0.0377469
"2016-06-22",-1.00000,0.532251,-1.00000,0.0240882
"2016-06-23",-1.00000,0.0639370,-1.00000,0.0190550
"2016-06-24",-1.00000,0.0533536,-1.00000,0.00979413
"2016-06-25",-1.00000,0.00644301,-1.00000,0.000445831
"2016-06-26",-1.00000,0.0531007,-1.00000,0.00935247
"2016-06-27",-1.00000,0.158113,-1.00000,0.00935247
"2016-06-28",-1.00000,0.0312511,-1.00000,0.00468722
"2016-06-29",-1.00000,0.166873,-1.00000,0.00979413
"2016-06-30",-1.00000,0.0326768,-1.00000,0.0181930
"2016-07-01",-1.00000,0.103466,-1.00000,0.00979413
"2016-07-02",-1.00000,0.0120645,-1.00000,0.00513096
"2016-07-03",-1.00000,0.0214165,-1.00000,0.00979413
"2016-07-04",-1.00000,0.0241942,-1.00000,0.00601785
"2016-07-05",-1.00000,0.135318,-1.00000,0.0111179
"2016-07-06",-1.00000,0.256627,-1.00000,0.0106769
"2016-07-07",-1.00000,0.420426,-1.00000,0.0148748
"2016-07-08",-1.00000,0.673895,-1.00000,0.0254724
"2016-07-09",-1.00000,0.230492,-1.00000,0.0956987
"2016-07-10",-1.00000,0.258026,-1.00000,0.103949
"2016-07-11",-1.00000,0.311936,-1.00000,0.129291
"2016-07-12",-1.00000,0.739633,-1.00000,0.0236529
"2016-07-13",-1.00000,0.320379,-1.00000,0.0237103
"2016-07-14",-1.00000,0.533661,-1.00000,0.0303936
"2016-07-15",-1.00000,0.401881,-1.00000,0.197520
"2016-07-16",-1.00000,0.768728,-1.00000,0.0832091
"2016-07-17",-1.00000,0.853980,-1.00000,0.0857291
"2016-07-18",-1.00000,0.644755,-1.00000,0.0407392
"2016-07-19",-1.00000,0.909341,-1.00000,0.0640423
"2016-07-20",-1.00000,0.894604,-1.00000,0.0552293
"2016-07-21",-1.00000,0.673384,-1.00000,0.560445
"2016-07-22",-1.00000,0.847799,-1.00000,0.467619
"2016-07-23",-1.00000,0.937454,-1.00000,0.0798372
"2016-07-24",-1.00000,0.802739,-1.00000,1.00000
"2016-07-25",-1.00000,0.143376,-1.00000,0.00468722
"2016-07-26",-1.00000,0.0996690,-1.00000,0.00513096
"2016-07-27",-1.00000,0.172390,-1.00000,0.00513096
"2016-07-28",-1.00000,0.239905,-1.00000,0.00513096
"2016-07-29",-1.00000,0.0587406,-1.00000,0.00979413
"2016-07-30",-1.00000,0.197210,-1.00000,0.0186175
"2016-07-31",-1.00000,0.0927861,-1.00000,0.0144354
"2016-08-01",-1.00000,0.0839570,-1.00000,0.0148748
"2016-08-02",-1.00000,0.331207,-1.00000,0.0190550
"2016-08-03",-1.00000,0.0412202,-1.00000,0.0155244
"2016-08-04",-1.00000,0.0421241,-1.00000,0.0155353
"2016-08-05",-1.00000,0.0551237,-1.00000,0.0194500
"2016-08-06",-1.00000,0.188290,-1.00000,0.123605
"2016-08-07",-1.00000,0.586632,-1.00000,0.0194923
"2016-08-08",-1.00000,0.827204,-1.00000,0.0377180
"2016-08-09",-1.00000,0.886156,-1.00000,0.0292849
"2016-08-10",-1.00000,0.358698,-1.00000,0.273488
"2016-08-11",-1.00000,0.887866,-1.00000,0.0327842
"2016-08-12",-1.00000,0.572957,-1.00000,0.427280
"2016-08-13",-1.00000,0.327936,-1.00000,0.0199295
"2016-08-14",-1.00000,0.503737,-1.00000,0.344617
"2016-08-15",-1.00000,0.544477,-1.00000,0.0323527
"2016-08-16",-1.00000,0.343586,-1.00000,0.0186175
"2016-08-17",-1.00000,0.386546,-1.00000,0.0144354
"2016-08-18",-1.00000,0.304173,-1.00000,0.181095
"2016-08-19",-1.00000,0.462286,-1.00000,0.0144354
"2016-08-20",-1.00000,0.242681,-1.00000,0.105079
"2016-08-21",-1.00000,0.00958501,-1.00000,0.00468722
"2016-08-22",-1.00000,0.111972,-1.00000,0.00935247
"2016-08-23",-1.00000,0.339157,-1.00000,0.0139958
"2016-08-24",-1.00000,0.696358,-1.00000,0.0190550
"2016-08-25",-1.00000,0.232483,-1.00000,0.108408
"2016-08-26",-1.00000,0.241093,-1.00000,0.139907
"2016-08-27",-1.00000,0.385796,-1.00000,0.0236529
"2016-08-28",-1.00000,0.446238,-1.00000,0.0236529
"2016-08-29",-1.00000,0.625792,-1.00000,0.0232174
"2016-08-30",-1.00000,0.880282,-1.00000,0.0194923
"2016-08-31",-1.00000,0.327192,-1.00000,0.139012
"2016-09-01",-1.00000,0.913743,-1.00000,0.0240882
"2016-09-02",-1.00000,0.960318,-1.00000,0.0240882
"2016-09-03",-1.00000,0.758900,-1.00000,0.0190550
"2016-09-04",-1.00000,0.392022,-1.00000,0.244695
"2016-09-05",-1.00000,0.404934,-1.00000,0.0139958
"2016-09-06",-1.00000,0.434547,-1.00000,0.342914
"2016-09-07",-1.00000,0.485097,-1.00000,0.0240882
"2016-09-08",-1.00000,0.584566,-1.00000,0.0245233
"2016-09-09",-1.00000,0.593288,-1.00000,0.469075
"2016-09-10",-1.00000,0.507440,-1.00000,0.338043
"2016-09-11",-1.00000,0.771989,-1.00000,0.0236529
"2016-09-12",-1.00000,0.574272,-1.00000,0.0199295
"2016-09-13",-1.00000,0.268244,-1.00000,0.0282293
"2016-09-14",-1.00000,0.343895,-1.00000,0.0190550
"2016-09-15",-1.00000,0.202972,-1.00000,0.0190550
"2016-09-16",-1.00000,0.456795,-1.00000,0.0139958
"2016-09-17",-1.00000,0.270397,-1.00000,0.0186175
"2016-09-18",-1.00000,0.206072,-1.00000,0.00557450
"2016-09-19",-1.00000,0.394147,-1.00000,0.0148748
"2016-09-20",-1.00000,0.670984,-1.00000,0.0232174
"2016-09-21",-1.00000,0.764589,-1.00000,0.0194923
"2016-09-22",-1.00000,0.312913,-1.00000,0.166073
"2016-09-23",-1.00000,0.341888,-1.00000,0.0153140
"2016-09-24",-1.00000,0.644694,-1.00000,0.0190550
"2016-09-25",-1.00000,0.669847,-1.00000,0.0144354
"2016-09-26",-1.00000,0.256449,-1.00000,0.0141387
"2016-09-27",-1.00000,0.339776,-1.00000,0.00935247
"2016-09-28",-1.00000,0.722816,-1.00000,0.0642274
"2016-09-29",-1.00000,0.675075,-1.00000,0.0144354
"2016-09-30",-1.00000,0.803436,-1.00000,0.0153140
"2016-10-01",-1.00000,0.0654154,-1.00000,0.0190550
"2016-10-02",-1.00000,0.0597937,-1.00000,0.0111179
"2016-10-03",-1.00000,0.541400,-1.00000,0.0208032
"2016-10-04",-1.00000,0.231765,-1.00000,0.143195
"2016-10-05",-1.00000,0.252701,-1.00000,0.146965
"2016-10-06",-1.00000,0.912025,-1.00000,0.0106769
"2016-10-07",-1.00000,0.766365,-1.00000,0.0236529
"2016-10-08",-1.00000,0.429415,-1.00000,0.0144354
"2016-10-09",-1.00000,0.404728,-1.00000,0.237137
"2016-10-10",-1.00000,0.614795,-1.00000,0.0139958
"2016-10-11",-1.00000,0.801927,-1.00000,0.0139958
"2016-10-12",-1.00000,0.975049,-1.00000,0.0232174
"2016-10-13",-1.00000,0.830752,-1.00000,0.0665840
